"Province/State","Country/Region","Last Update","Confirmed","Deaths","Recovered","CSV File Name"
"Hubei","Mainland China","2020-02-04T23:43:01","16678","479","522","02-04-2020.csv"
"Zhejiang","Mainland China","2020-02-04T13:03:07","829","0","62","02-04-2020.csv"
"Guangdong","Mainland China","2020-02-04T13:03:07","813","0","30","02-04-2020.csv"
"Henan","Mainland China","2020-02-04T11:53:02","675","2","27","02-04-2020.csv"
"Hunan","Mainland China","2020-02-04T14:03:03","593","0","31","02-04-2020.csv"
"Anhui","Mainland China","2020-02-04T05:33:01","480","0","20","02-04-2020.csv"
"Jiangxi","Mainland China","2020-02-04T14:43:02","476","0","20","02-04-2020.csv"
"Chongqing","Mainland China","2020-02-04T23:43:01","366","2","9","02-04-2020.csv"
"Jiangsu","Mainland China","2020-02-04T11:53:02","308","0","12","02-04-2020.csv"
"Sichuan","Mainland China","2020-02-04T01:43:02","282","1","14","02-04-2020.csv"
"Shandong","Mainland China","2020-02-04T12:03:04","275","0","11","02-04-2020.csv"
"Beijing","Mainland China","2020-02-04T08:33:01","228","1","23","02-04-2020.csv"
"Shanghai","Mainland China","2020-02-04T06:33:02","219","1","12","02-04-2020.csv"
"Fujian","Mainland China","2020-02-04T12:13:11","194","0","3","02-04-2020.csv"
"Heilongjiang","Mainland China","2020-02-04T07:43:01","155","2","4","02-04-2020.csv"
"Shaanxi","Mainland China","2020-02-04T12:33:02","142","0","2","02-04-2020.csv"
"Guangxi","Mainland China","2020-02-04T05:53:01","139","0","10","02-04-2020.csv"
"Hebei","Mainland China","2020-02-04T08:53:01","126","1","4","02-04-2020.csv"
"Yunnan","Mainland China","2020-02-04T23:23:02","122","0","5","02-04-2020.csv"
"Liaoning","Mainland China","2020-02-04T14:13:08","81","0","2","02-04-2020.csv"
"Shanxi","Mainland China","2020-02-04T23:23:02","81","0","4","02-04-2020.csv"
"Hainan","Mainland China","2020-02-04T11:33:03","80","1","5","02-04-2020.csv"
"Tianjin","Mainland China","2020-02-04T13:33:02","67","0","2","02-04-2020.csv"
"Guizhou","Mainland China","2020-02-04T10:43:02","58","0","2","02-04-2020.csv"
"Gansu","Mainland China","2020-02-04T15:43:02","57","0","4","02-04-2020.csv"
"Jilin","Mainland China","2020-02-04T00:23:05","42","0","1","02-04-2020.csv"
"Inner Mongolia","Mainland China","2020-02-04T03:03:07","35","0","1","02-04-2020.csv"
"Ningxia","Mainland China","2020-02-04T02:13:18","34","0","1","02-04-2020.csv"
"Xinjiang","Mainland China","2020-02-04T01:33:01","29","0","0","02-04-2020.csv"
"","Thailand","2020-02-04T15:33:03","25","0","5","02-04-2020.csv"
"","Singapore","2020-02-04T15:33:03","24","0","0","02-04-2020.csv"
"","Japan","2020-02-04T16:43:03","22","0","1","02-04-2020.csv"
"Hong Kong","Hong Kong","2020-02-04T09:03:02","17","1","0","02-04-2020.csv"
"","South Korea","2020-02-04T15:33:03","16","0","0","02-04-2020.csv"
"Qinghai","Mainland China","2020-02-04T01:33:01","15","0","0","02-04-2020.csv"
"","Germany","2020-02-03T20:53:02","12","0","0","02-04-2020.csv"
"Taiwan","Taiwan","2020-02-04T14:53:02","11","0","0","02-04-2020.csv"
"Macau","Macau","2020-02-04T04:43:02","10","0","0","02-04-2020.csv"
"","Malaysia","2020-02-04T07:33:02","10","0","0","02-04-2020.csv"
"","Vietnam","2020-02-03T21:43:02","8","0","1","02-04-2020.csv"
"","France","2020-02-01T01:52:40","6","0","0","02-04-2020.csv"
"","United Arab Emirates","2020-02-02T05:43:01","5","0","0","02-04-2020.csv"
"New South Wales","Australia","2020-02-01T18:12:49","4","0","2","02-04-2020.csv"
"Victoria","Australia","2020-02-01T18:12:49","4","0","0","02-04-2020.csv"
"Queensland","Australia","2020-02-04T16:53:03","3","0","0","02-04-2020.csv"
"","India","2020-02-03T21:43:02","3","0","0","02-04-2020.csv"
"South Australia","Australia","2020-02-02T22:33:07","2","0","0","02-04-2020.csv"
"Toronto, ON","Canada","2020-02-04T00:13:06","2","0","0","02-04-2020.csv"
"","Italy","2020-01-31T08:15:53","2","0","0","02-04-2020.csv"
"","Philippines","2020-02-02T03:33:07","2","1","0","02-04-2020.csv"
"","Russia","2020-01-31T16:13:45","2","0","0","02-04-2020.csv"
"","UK","2020-02-01T01:52:40","2","0","0","02-04-2020.csv"
"Chicago, IL","US","2020-02-01T19:43:03","2","0","0","02-04-2020.csv"
"San Benito, CA","US","2020-02-03T03:53:02","2","0","0","02-04-2020.csv"
"Santa Clara, CA","US","2020-02-03T00:43:02","2","0","0","02-04-2020.csv"
"","Belgium","2020-02-04T15:43:02","1","0","0","02-04-2020.csv"
